1658618400000,22500.58000000,22518.80000000,22451.40000000,22471.58000000,297.01227000,1658618699999,6676697.99885270,9961,130.44381000,2932501.74033580,0
1658618700000,22471.58000000,22528.28000000,22468.81000000,22499.97000000,406.42049000,1658618999999,9148156.84859800,10608,184.62123000,4155689.60018250,0
1658619000000,22499.97000000,22559.00000000,22478.30000000,22492.44000000,516.40991000,1658619299999,11629059.83046800,13473,263.74844000,5940165.12133280,0
1658619300000,22494.03000000,22521.90000000,22466.56000000,22471.03000000,293.93438000,1658619599999,6611659.86485180,8965,159.10232000,3579165.52540000,0
1658619600000,22471.03000000,22482.00000000,22455.52000000,22460.54000000,186.32247000,1658619899999,4186298.66544500,7507,98.57913000,2214887.48415000,0
1658619900000,22460.54000000,22484.08000000,22453.66000000,22466.33000000,178.87666000,1658620199999,4019156.82055970,6947,88.26184000,1983302.48369050,0
1658620200000,22467.70000000,22508.79000000,22426.72000000,22470.93000000,548.82070000,1658620499999,12330015.43629750,13170,304.76340000,6846868.10734300,0
1658620500000,22472.33000000,22478.60000000,22432.64000000,22451.07000000,347.52498000,1658620799999,7802820.27275910,8685,163.10899000,3662501.94583660,0
1658620800000,22448.58000000,22655.00000000,22448.58000000,22592.31000000,1469.47059000,1658621099999,33155528.95602620,32368,842.65354000,19013509.42255470,0
1658621100000,22592.31000000,22625.19000000,22558.20000000,22587.92000000,507.54616000,1658621399999,11465716.38463040,14332,228.23049000,5155868.72662040,0
1658621400000,22587.92000000,22677.37000000,22579.17000000,22622.62000000,751.99155000,1658621699999,17023518.52050030,17530,355.89534000,8056564.40654200,0
1658621700000,22625.30000000,22639.29000000,22594.35000000,22601.56000000,440.28947000,1658621999999,9956735.58320580,10931,231.57690000,5237502.72455240,0
1658622000000,22603.14000000,22611.45000000,22564.61000000,22574.90000000,352.98605000,1658622299999,7972514.51431810,10038,139.41704000,3149313.85598160,0
1658622300000,22574.90000000,22600.69000000,22546.56000000,22593.18000000,386.42653000,1658622599999,8720676.25110300,9450,151.66784000,3423316.36033650,0
1658622600000,22593.18000000,22626.31000000,22562.02000000,22594.59000000,379.55339000,1658622899999,8575042.20776210,10973,205.81512000,4650180.87914300,0
1658622900000,22594.59000000,22596.84000000,22566.06000000,22569.55000000,182.31077000,1658623199999,4117036.77562560,7706,81.52624000,1841132.99827180,0
1658623200000,22569.55000000,22582.53000000,22554.88000000,22559.14000000,200.10093000,1658623499999,4516845.97360120,6968,100.66137000,2272374.21355000,0
1658623500000,22557.81000000,22573.52000000,22541.72000000,22552.80000000,206.34373000,1658623799999,4654526.07921950,8424,98.41123000,2219862.76058420,0
1658623800000,22554.25000000,22569.11000000,22543.76000000,22555.09000000,164.51694000,1658624099999,3711040.54351650,7317,82.18895000,1854029.23667240,0
1658624100000,22555.09000000,22567.02000000,22541.98000000,22549.18000000,304.90789000,1658624399999,6877846.99481660,8017,191.87455000,4328356.83469720,0
1658624400000,22550.51000000,22589.28000000,22549.17000000,22578.93000000,253.34336000,1658624699999,5718809.46277260,9665,150.67068000,3401295.65899850,0
1658624700000,22579.97000000,22581.92000000,22540.00000000,22541.82000000,150.40949000,1658624999999,3392916.20892170,7013,64.29736000,1450427.02411350,0
1658625000000,22541.82000000,22550.43000000,22513.02000000,22521.39000000,263.80788000,1658625299999,5942432.65399250,8796,125.47034000,2826236.34040470,0
1658625300000,22521.39000000,22568.90000000,22520.00000000,22547.93000000,242.67700000,1658625599999,5470287.55062210,9781,123.89183000,2792840.39856990,0
1658625600000,22547.93000000,22569.07000000,22546.48000000,22554.96000000,254.97423000,1658625899999,5751655.46897990,8452,133.09635000,3002419.48410960,0
1658625900000,22554.96000000,22564.60000000,22512.00000000,22524.40000000,194.22002000,1658626199999,4377881.01361110,7772,81.17432000,1829807.42655090,0
1658626200000,22522.87000000,22527.77000000,22485.00000000,22495.27000000,358.60538000,1658626499999,8070710.39941830,11567,181.30567000,4080599.29358350,0
1658626500000,22495.17000000,22545.00000000,22465.58000000,22523.28000000,295.36768000,1658626799999,6646738.08828510,10556,155.95049000,3509727.03277930,0
1658626800000,22522.19000000,22523.73000000,22405.45000000,22426.50000000,642.36655000,1658627099999,14426383.36932700,15355,248.32597000,5576343.32737800,0
1658627100000,22429.28000000,22448.60000000,22372.54000000,22381.14000000,426.46149000,1658627399999,9556415.75591350,12371,212.91604000,4771108.58035690,0
1658627400000,22381.14000000,22426.81000000,22374.79000000,22397.78000000,284.30103000,1658627699999,6369533.12238360,10422,150.88535000,3380351.73864300,0
1658627700000,22395.44000000,22437.98000000,22393.30000000,22423.58000000,239.23273000,1658627999999,5362295.24944220,8974,131.28509000,2942782.69599570,0
1658628000000,22426.04000000,22433.11000000,22399.94000000,22408.85000000,206.90868000,1658628299999,4637577.07549450,8217,104.70776000,2346934.35092270,0
1658628300000,22407.23000000,22415.50000000,22381.81000000,22404.88000000,261.69194000,1658628599999,5862285.43686180,9046,153.29804000,3434207.51636880,0
1658628600000,22404.88000000,22406.59000000,22360.10000000,22393.81000000,291.14544000,1658628899999,6516979.25510580,9740,152.99725000,3424742.26856440,0
1658628900000,22392.12000000,22401.57000000,22358.03000000,22373.59000000,316.38741000,1658629199999,7080555.18369860,9458,154.56078000,3459188.68395230,0
1658629200000,22373.59000000,22384.51000000,22348.46000000,22371.54000000,488.36542000,1658629499999,10921312.62937860,10340,348.48951000,7792995.15835620,0
1658629500000,22374.25000000,22415.20000000,22365.08000000,22410.26000000,202.90191000,1658629799999,4544210.70977990,7718,127.52334000,2856142.81696790,0
1658629800000,22408.51000000,22458.59000000,22408.46000000,22419.25000000,341.32867000,1658630099999,7656641.79581830,10952,167.44792000,3756323.11264280,0
1658630100000,22416.58000000,22456.55000000,22414.57000000,22439.30000000,224.82152000,1658630399999,5044000.34259090,8259,113.99765000,2557641.87812250,0
1658630400000,22439.30000000,22448.72000000,22410.02000000,22420.85000000,177.08188000,1658630699999,3970864.09546350,7025,72.86357000,1633965.38594640,0
1658630700000,22422.00000000,22439.00000000,22391.16000000,22400.36000000,212.85380000,1658630999999,4771330.13919950,8184,94.21860000,2111826.13138450,0
1658631000000,22400.36000000,22414.43000000,22385.50000000,22403.12000000,140.80222000,1658631299999,3154049.69214850,6522,67.05056000,1502017.85504480,0
1658631300000,22404.13000000,22483.28000000,22400.01000000,22469.09000000,420.84152000,1658631599999,9444499.16836640,10559,208.46328000,4679002.76884330,0
1658631600000,22469.09000000,22476.13000000,22443.51000000,22444.57000000,292.39164000,1658631899999,6566229.31294970,8638,152.96954000,3435532.98472720,0
1658631900000,22444.57000000,22458.97000000,22426.41000000,22428.94000000,199.12638000,1658632199999,4469301.97721410,7150,86.67254000,1945430.84122630,0
1658632200000,22428.94000000,22430.00000000,22389.71000000,22400.37000000,243.05620000,1658632499999,5445619.94784270,8198,117.53858000,2633304.09200650,0
1658632500000,22400.37000000,22407.56000000,22325.02000000,22352.40000000,354.46992000,1658632799999,7924065.04562260,12486,153.95831000,3441656.32215810,0
1658632800000,22352.40000000,22355.49000000,22313.00000000,22330.22000000,238.09862000,1658633099999,5318952.11416560,8571,96.73390000,2160995.39927350,0
1658633100000,22330.22000000,22357.53000000,22319.51000000,22351.48000000,158.02137000,1658633399999,3530349.94106450,7036,76.63171000,1712034.73006300,0
1658633400000,22350.67000000,22377.06000000,22340.74000000,22349.20000000,205.42728000,1658633699999,4593002.96434150,8102,106.62685000,2384071.03855350,0
1658633700000,22349.20000000,22350.54000000,22288.00000000,22325.79000000,392.83366000,1658633999999,8768197.00078760,11753,197.13290000,4400561.36662990,0
1658634000000,22325.79000000,22359.33000000,22314.91000000,22339.83000000,191.70931000,1658634299999,4282524.79291430,8201,90.96057000,2031938.88827700,0
1658634300000,22339.83000000,22356.77000000,22327.19000000,22329.62000000,158.86366000,1658634599999,3549434.96296770,7125,76.64996000,1712601.98338430,0
1658634600000,22327.19000000,22337.19000000,22320.00000000,22321.29000000,148.88755000,1658634899999,3324302.06764890,6616,61.51905000,1373631.61551020,0
1658634900000,22321.29000000,22338.87000000,22317.67000000,22331.86000000,140.84383000,1658635199999,3144588.82813750,6702,74.02403000,1652759.75693700,0
1658635200000,22331.86000000,22378.35000000,22324.90000000,22359.81000000,217.27326000,1658635499999,4856361.61386310,8407,127.03481000,2839328.83787730,0
1658635500000,22358.18000000,22387.73000000,22350.00000000,22360.09000000,249.06600000,1658635799999,5571261.42235400,8334,127.18743000,2845050.36331160,0
1658635800000,22358.85000000,22366.92000000,22257.15000000,22327.62000000,566.84616000,1658636099999,12639475.85348840,14881,254.45654000,5674051.37730080,0
1658636100000,22327.62000000,22344.90000000,22316.61000000,22326.28000000,179.36959000,1658636399999,4006081.26428840,7522,93.47908000,2087800.84068700,0
1658636400000,22326.30000000,22345.00000000,22321.93000000,22334.19000000,122.97566000,1658636699999,2746527.35872240,5861,70.90706000,1583623.17389760,0
